dashboard,feature,feature_match_score,feature_match_method,question,worksheet,Demographic Category-value,Demographic Category-alias,Demographic Group-value,Demographic Group-alias,Note1-alias,ATTR(Long Description)-alias,Measure Names-value,Measure Names-alias,Measure Values-alias
Data Table Builder 2002-2010,Flu Shot in Past Year,0.499,feature_name_fuzzy,"No Flu Shot in the Past 12 Months, Age 18+",Data Table 2002-2010,Income Level,Income Level,<25K,"Less Than $25,000","The sample size includes all survey respondents except those with  missing, ""don't know"", or ""refused"" answers.",Percentage of adults 18 years and older who did not have a flu vaccine (shot or spray) within the past 12 months.,[federated.1vgb48v110x54q1gh5bp80qi14v1].[sum:LCI (copy)_529735946288033795:qk],95% CI (Lower),63.7%
Data Table Builder 2002-2010,Flu Shot in Past Year,0.499,feature_name_fuzzy,"No Flu Shot in the Past 12 Months, Age 18+",Data Table 2002-2010,Income Level,Income Level,50K+,"$50,000 or More","The sample size includes all survey respondents except those with  missing, ""don't know"", or ""refused"" answers.",Percentage of adults 18 years and older who did not have a flu vaccine (shot or spray) within the past 12 months.,[federated.1vgb48v110x54q1gh5bp80qi14v1].[sum:Percent (copy)_529735946287837186:qk],Percentage,52.9%
Data Table Builder 2002-2010,Flu Shot in Past Year,0.499,feature_name_fuzzy,"No Flu Shot in the Past 12 Months, Age 18+",Data Table 2002-2010,Income Level,Income Level,25-50K,"$25,000-$49,999","The sample size includes all survey respondents except those with  missing, ""don't know"", or ""refused"" answers.",Percentage of adults 18 years and older who did not have a flu vaccine (shot or spray) within the past 12 months.,[federated.1vgb48v110x54q1gh5bp80qi14v1].[sum:Percent (copy)_529735946287837186:qk],Percentage,61.8%
Data Table Builder 2002-2010,Flu Shot in Past Year,0.499,feature_name_fuzzy,"No Flu Shot in the Past 12 Months, Age 18+",Data Table 2002-2010,Income Level,Income Level,<25K,"Less Than $25,000","The sample size includes all survey respondents except those with  missing, ""don't know"", or ""refused"" answers.",Percentage of adults 18 years and older who did not have a flu vaccine (shot or spray) within the past 12 months.,[federated.1vgb48v110x54q1gh5bp80qi14v1].[sum:Percent (copy)_529735946287837186:qk],Percentage,66.7%
Data Table Builder 2002-2010,Flu Shot in Past Year,0.499,feature_name_fuzzy,"No Flu Shot in the Past 12 Months, Age 18+",Data Table 2002-2010,Income Level,Income Level,50K+,"$50,000 or More","The sample size includes all survey respondents except those with  missing, ""don't know"", or ""refused"" answers.",Percentage of adults 18 years and older who did not have a flu vaccine (shot or spray) within the past 12 months.,[federated.1vgb48v110x54q1gh5bp80qi14v1].[sum:Sample Size (copy)_529735946285486081:qk],Sample Size*,"5,149"
Data Table Builder 2002-2010,Flu Shot in Past Year,0.499,feature_name_fuzzy,"No Flu Shot in the Past 12 Months, Age 18+",Data Table 2002-2010,Income Level,Income Level,25-50K,"$25,000-$49,999","The sample size includes all survey respondents except those with  missing, ""don't know"", or ""refused"" answers.",Percentage of adults 18 years and older who did not have a flu vaccine (shot or spray) within the past 12 months.,[federated.1vgb48v110x54q1gh5bp80qi14v1].[sum:Sample Size (copy)_529735946285486081:qk],Sample Size*,"2,851"
Data Table Builder 2002-2010,Flu Shot in Past Year,0.499,feature_name_fuzzy,"No Flu Shot in the Past 12 Months, Age 18+",Data Table 2002-2010,Income Level,Income Level,<25K,"Less Than $25,000","The sample size includes all survey respondents except those with  missing, ""don't know"", or ""refused"" answers.",Percentage of adults 18 years and older who did not have a flu vaccine (shot or spray) within the past 12 months.,[federated.1vgb48v110x54q1gh5bp80qi14v1].[sum:Sample Size (copy)_529735946285486081:qk],Sample Size*,"3,903"
Data Table Builder 2002-2010,"Flu Shot, 65+",0.58,feature_name_fuzzy,"No Flu Shot in the Past 12 Months, Age 65+",Data Table 2002-2010 (mobile),Total,Total,Total,Total,"The sample size includes all survey respondents ages 65 years and older except those with missing, ""don't know"", or ""refused"" answers.",Percentage of adults 65 years and older who did not have a flu vaccine within the past 12 months.,[federated.1vgb48v110x54q1gh5bp80qi14v1].[sum:UCI (copy)_529735946288271364:qk],95% CI (Upper),42.7%
Data Table Builder 2002-2010,"Flu Shot, 65+",0.58,feature_name_fuzzy,"No Flu Shot in the Past 12 Months, Age 65+",Data Table 2002-2010 (mobile),Total,Total,Total,Total,"The sample size includes all survey respondents ages 65 years and older except those with missing, ""don't know"", or ""refused"" answers.",Percentage of adults 65 years and older who did not have a flu vaccine within the past 12 months.,[federated.1vgb48v110x54q1gh5bp80qi14v1].[sum:LCI (copy)_529735946288033795:qk],95% CI (Lower),35.5%
Data Table Builder 2002-2010,"Flu Shot, 65+",0.58,feature_name_fuzzy,"No Flu Shot in the Past 12 Months, Age 65+",Data Table 2002-2010 (mobile),Total,Total,Total,Total,"The sample size includes all survey respondents ages 65 years and older except those with missing, ""don't know"", or ""refused"" answers.",Percentage of adults 65 years and older who did not have a flu vaccine within the past 12 months.,[federated.1vgb48v110x54q1gh5bp80qi14v1].[sum:Percent (copy)_529735946287837186:qk],Percentage,39.0%
Data Table Builder 2002-2010,"Flu Shot, 65+",0.58,feature_name_fuzzy,"No Flu Shot in the Past 12 Months, Age 65+",Data Table 2002-2010 (mobile),Total,Total,Total,Total,"The sample size includes all survey respondents ages 65 years and older except those with missing, ""don't know"", or ""refused"" answers.",Percentage of adults 65 years and older who did not have a flu vaccine within the past 12 months.,[federated.1vgb48v110x54q1gh5bp80qi14v1].[sum:Sample Size (copy)_529735946285486081:qk],Sample Size*,"1,029"
Data Table Builder 2002-2010,"Flu Shot, 65+",0.58,feature_name_fuzzy,"No Flu Shot in the Past 12 Months, Age 65+",Data Table 2002-2010 (mobile),Sex,Sex,Male,Male,"The sample size includes all survey respondents ages 65 years and older except those with missing, ""don't know"", or ""refused"" answers.",Percentage of adults 65 years and older who did not have a flu vaccine within the past 12 months.,[federated.1vgb48v110x54q1gh5bp80qi14v1].[sum:UCI (copy)_529735946288271364:qk],95% CI (Upper),47.1%
Data Table Builder 2002-2010,"Flu Shot, 65+",0.58,feature_name_fuzzy,"No Flu Shot in the Past 12 Months, Age 65+",Data Table 2002-2010 (mobile),Sex,Sex,Female,Female,"The sample size includes all survey respondents ages 65 years and older except those with missing, ""don't know"", or ""refused"" answers.",Percentage of adults 65 years and older who did not have a flu vaccine within the past 12 months.,[federated.1vgb48v110x54q1gh5bp80qi14v1].[sum:UCI (copy)_529735946288271364:qk],95% CI (Upper),42.2%
Data Table Builder 2002-2010,"Flu Shot, 65+",0.58,feature_name_fuzzy,"No Flu Shot in the Past 12 Months, Age 65+",Data Table 2002-2010 (mobile),Sex,Sex,Male,Male,"The sample size includes all survey respondents ages 65 years and older except those with missing, ""don't know"", or ""refused"" answers.",Percentage of adults 65 years and older who did not have a flu vaccine within the past 12 months.,[federated.1vgb48v110x54q1gh5bp80qi14v1].[sum:LCI (copy)_529735946288033795:qk],95% CI (Lower),35.7%
Data Table Builder 2002-2010,"Flu Shot, 65+",0.58,feature_name_fuzzy,"No Flu Shot in the Past 12 Months, Age 65+",Data Table 2002-2010 (mobile),Sex,Sex,Female,Female,"The sample size includes all survey respondents ages 65 years and older except those with missing, ""don't know"", or ""refused"" answers.",Percentage of adults 65 years and older who did not have a flu vaccine within the past 12 months.,[federated.1vgb48v110x54q1gh5bp80qi14v1].[sum:LCI (copy)_529735946288033795:qk],95% CI (Lower),32.8%
Data Table Builder 2002-2010,"Flu Shot, 65+",0.58,feature_name_fuzzy,"No Flu Shot in the Past 12 Months, Age 65+",Data Table 2002-2010 (mobile),Sex,Sex,Male,Male,"The sample size includes all survey respondents ages 65 years and older except those with missing, ""don't know"", or ""refused"" answers.",Percentage of adults 65 years and older who did not have a flu vaccine within the past 12 months.,[federated.1vgb48v110x54q1gh5bp80qi14v1].[sum:Percent (copy)_529735946287837186:qk],Percentage,41.3%
Data Table Builder 2002-2010,"Flu Shot, 65+",0.58,feature_name_fuzzy,"No Flu Shot in the Past 12 Months, Age 65+",Data Table 2002-2010 (mobile),Sex,Sex,Female,Female,"The sample size includes all survey respondents ages 65 years and older except those with missing, ""don't know"", or ""refused"" answers.",Percentage of adults 65 years and older who did not have a flu vaccine within the past 12 months.,[federated.1vgb48v110x54q1gh5bp80qi14v1].[sum:Percent (copy)_529735946287837186:qk],Percentage,37.4%
Data Table Builder 2002-2010,"Flu Shot, 65+",0.58,feature_name_fuzzy,"No Flu Shot in the Past 12 Months, Age 65+",Data Table 2002-2010 (mobile),Sex,Sex,Male,Male,"The sample size includes all survey respondents ages 65 years and older except those with missing, ""don't know"", or ""refused"" answers.",Percentage of adults 65 years and older who did not have a flu vaccine within the past 12 months.,[federated.1vgb48v110x54q1gh5bp80qi14v1].[sum:Sample Size (copy)_529735946285486081:qk],Sample Size*,358
Data Table Builder 2002-2010,"Flu Shot, 65+",0.58,feature_name_fuzzy,"No Flu Shot in the Past 12 Months, Age 65+",Data Table 2002-2010 (mobile),Sex,Sex,Female,Female,"The sample size includes all survey respondents ages 65 years and older except those with missing, ""don't know"", or ""refused"" answers.",Percentage of adults 65 years and older who did not have a flu vaccine within the past 12 months.,[federated.1vgb48v110x54q1gh5bp80qi14v1].[sum:Sample Size (copy)_529735946285486081:qk],Sample Size*,671
Data Table Builder 2002-2010,"Flu Shot, 65+",0.58,feature_name_fuzzy,"No Flu Shot in the Past 12 Months, Age 65+",Data Table 2002-2010 (mobile),Race/Ethnicity,Race/Ethnicity,White,Non-Hispanic White,"The sample size includes all survey respondents ages 65 years and older except those with missing, ""don't know"", or ""refused"" answers.",Percentage of adults 65 years and older who did not have a flu vaccine within the past 12 months.,[federated.1vgb48v110x54q1gh5bp80qi14v1].[sum:UCI (copy)_529735946288271364:qk],95% CI (Upper),36.0%
Data Table Builder 2002-2010,"Flu Shot, 65+",0.58,feature_name_fuzzy,"No Flu Shot in the Past 12 Months, Age 65+",Data Table 2002-2010 (mobile),Race/Ethnicity,Race/Ethnicity,Black,Non Hispanic Black,"The sample size includes all survey respondents ages 65 years and older except those with missing, ""don't know"", or ""refused"" answers.",Percentage of adults 65 years and older who did not have a flu vaccine within the past 12 months.,[federated.1vgb48v110x54q1gh5bp80qi14v1].[sum:UCI (copy)_529735946288271364:qk],95% CI (Upper),75.8%
Data Table Builder 2002-2010,"Flu Shot, 65+",0.58,feature_name_fuzzy,"No Flu Shot in the Past 12 Months, Age 65+",Data Table 2002-2010 (mobile),Race/Ethnicity,Race/Ethnicity,Hispanic,Hispanic,"The sample size includes all survey respondents ages 65 years and older except those with missing, ""don't know"", or ""refused"" answers.",Percentage of adults 65 years and older who did not have a flu vaccine within the past 12 months.,[federated.1vgb48v110x54q1gh5bp80qi14v1].[sum:UCI (copy)_529735946288271364:qk],95% CI (Upper),67.9%
Data Table Builder 2002-2010,"Flu Shot, 65+",0.58,feature_name_fuzzy,"No Flu Shot in the Past 12 Months, Age 65+",Data Table 2002-2010 (mobile),Race/Ethnicity,Race/Ethnicity,White,Non-Hispanic White,"The sample size includes all survey respondents ages 65 years and older except those with missing, ""don't know"", or ""refused"" answers.",Percentage of adults 65 years and older who did not have a flu vaccine within the past 12 months.,[federated.1vgb48v110x54q1gh5bp80qi14v1].[sum:LCI (copy)_529735946288033795:qk],95% CI (Lower),29.1%
Data Table Builder 2002-2010,"Flu Shot, 65+",0.58,feature_name_fuzzy,"No Flu Shot in the Past 12 Months, Age 65+",Data Table 2002-2010 (mobile),Race/Ethnicity,Race/Ethnicity,Black,Non Hispanic Black,"The sample size includes all survey respondents ages 65 years and older except those with missing, ""don't know"", or ""refused"" answers.",Percentage of adults 65 years and older who did not have a flu vaccine within the past 12 months.,[federated.1vgb48v110x54q1gh5bp80qi14v1].[sum:LCI (copy)_529735946288033795:qk],95% CI (Lower),47.2%
Data Table Builder 2002-2010,"Flu Shot, 65+",0.58,feature_name_fuzzy,"No Flu Shot in the Past 12 Months, Age 65+",Data Table 2002-2010 (mobile),Race/Ethnicity,Race/Ethnicity,Hispanic,Hispanic,"The sample size includes all survey respondents ages 65 years and older except those with missing, ""don't know"", or ""refused"" answers.",Percentage of adults 65 years and older who did not have a flu vaccine within the past 12 months.,[federated.1vgb48v110x54q1gh5bp80qi14v1].[sum:LCI (copy)_529735946288033795:qk],95% CI (Lower),45.1%
Data Table Builder 2002-2010,"Flu Shot, 65+",0.58,feature_name_fuzzy,"No Flu Shot in the Past 12 Months, Age 65+",Data Table 2002-2010 (mobile),Race/Ethnicity,Race/Ethnicity,White,Non-Hispanic White,"The sample size includes all survey respondents ages 65 years and older except those with missing, ""don't know"", or ""refused"" answers.",Percentage of adults 65 years and older who did not have a flu vaccine within the past 12 months.,[federated.1vgb48v110x54q1gh5bp80qi14v1].[sum:Percent (copy)_529735946287837186:qk],Percentage,32.4%
Data Table Builder 2002-2010,"Flu Shot, 65+",0.58,feature_name_fuzzy,"No Flu Shot in the Past 12 Months, Age 65+",Data Table 2002-2010 (mobile),Race/Ethnicity,Race/Ethnicity,Black,Non Hispanic Black,"The sample size includes all survey respondents ages 65 years and older except those with missing, ""don't know"", or ""refused"" answers.",Percentage of adults 65 years and older who did not have a flu vaccine within the past 12 months.,[federated.1vgb48v110x54q1gh5bp80qi14v1].[sum:Percent (copy)_529735946287837186:qk],Percentage,62.6%
Data Table Builder 2002-2010,"Flu Shot, 65+",0.58,feature_name_fuzzy,"No Flu Shot in the Past 12 Months, Age 65+",Data Table 2002-2010 (mobile),Race/Ethnicity,Race/Ethnicity,Hispanic,Hispanic,"The sample size includes all survey respondents ages 65 years and older except those with missing, ""don't know"", or ""refused"" answers.",Percentage of adults 65 years and older who did not have a flu vaccine within the past 12 months.,[federated.1vgb48v110x54q1gh5bp80qi14v1].[sum:Percent (copy)_529735946287837186:qk],Percentage,56.9%
Data Table Builder 2002-2010,"Flu Shot, 65+",0.58,feature_name_fuzzy,"No Flu Shot in the Past 12 Months, Age 65+",Data Table 2002-2010 (mobile),Race/Ethnicity,Race/Ethnicity,White,Non-Hispanic White,"The sample size includes all survey respondents ages 65 years and older except those with missing, ""don't know"", or ""refused"" answers.",Percentage of adults 65 years and older who did not have a flu vaccine within the past 12 months.,[federated.1vgb48v110x54q1gh5bp80qi14v1].[sum:Sample Size (copy)_529735946285486081:qk],Sample Size*,831
