"","0","1","MeanDecreaseAccuracy","MeanDecreaseGini"
"bmi_5_categories_overweight",1.91074673925559,2.37409092203299,2.55256206314984,0.127307563587211
"bmi_5_categories_recommended_range",6.82756601921444,4.46166845076673,7.15388447506627,9.00015551909909
"bp_location_at_home",0,1.00100150250438,1.00100150250438,0.006
"bp_sharing_in_person",1.300207535864,2.28606964379872,2.38876593916863,0.113789352980196
"binge_drinking_no",1.18072708051413,1.30796866655237,1.67083872584039,0.0278568998598555
"binge_drinking_yes",0.344412621489307,1.55041485413628,1.53467960024731,0.0388433940030991
"blind_no",0.457174483387337,2.27876739535932,2.29086414297619,0.194717916591862
"copd_no",1.49386220246914,1.87511946832392,1.97179448282624,0.0492843822843823
"cvd_no",1.56220961566425,0,1.52073162007585,0.0199643114838038
"cervical_cancer_screening_no",2.14137033814308,0.867179976306259,2.46973199237034,0.0633564704338537
"cervical_cancer_screening_yes",1.66524263327293,0.48451587194721,1.95940497792209,0.0849929172346565
"cervical_cancer_screening_hp_no",1.7352655970801,1.38202291154298,1.86054198743119,0.089073055817597
"cervical_cancer_screening_hp_yes",1.40865142651026,1.73168218068081,1.51201506873162,0.0614474006987165
"cervical_cancer_screening_pa_yes",2.02707139725058,1.62143600119145,1.8669460981108,0.544613840876282
"chest_ct_or_cat_scan_no",1.4166537242105,1.00100150250438,1.61063931671202,0.0467529141590117
"chest_ct_or_cat_scan_yes",2.34076558091008,1.66372346497066,2.13319910653246,0.0704570409982175
"clnscpy_sgmscpy_colonoscopy",1.39140138167923,1.83667522479487,2.48759613637582,0.0974697383746042
"col_past_10_yrs_50_75_no",1.98516184000925,2.16675891723061,2.48796728529994,0.12995810193805
"col_past_10_yrs_50_75_yes",1.19237443654926,1.30189848649652,1.76357642317128,0.0490834569500989
"col_past_10_yrs_50_75_ia_no",1.29747826463941,1.58732709810714,1.86274936876711,0.117672772120794
"col_past_10_yrs_50_75_ia_yes",2.79208279732408,2.33388781691607,2.86891332642527,0.374398659467743
"coronary_heart_disease_no",2.33288963803726,1.68150495601333,2.56467990960599,0.0663376062807921
"current_asthma_2_no",2.19273553378621,2.49725903995497,2.82592795345385,0.298199048865732
"current_e_cig_user_no",4.69600792724294,1.95689591404197,5.00695294500763,1.6948189146926
"current_e_cig_user_yes",4.29609512178262,2.24199872524949,4.57132818182792,2.12177537916229
"current_smoker_no",1.67566569395722,0.135360263620543,1.85466818330297,0.0462169541075911
"current_smoker_yes",1.72382640645253,1.30755271702326,1.56143388320134,0.0610574650339334
"deaf_no",0.833478940474233,1.00100150250438,1.13185137623817,0.036655763546798
"dentist_visit_past_year_no",-1.41685936454202,1.60690993140684,1.41674440467669,0.0359980932747919
"dentist_visit_past_year_yes",1.36258863564595,1.76373881951814,1.83318895753397,0.0136570741524029
"depressive_disorder_no",1.8484260986396,1.60331421766589,1.991720377849,0.102180080479915
"depressive_disorder_yes",3.21583316054435,2.56372122864813,3.41505514698486,0.226366709930333
"diabetes_no",-0.849408961702533,1.16938226261236,0.910435631085901,0.00811237830538284
"diabetes_yes",1.6001187123881,1.14738119029263,1.7744727504,0.060413571305703
"diabetes_status_no",1.43059358299048,0.437664902048136,1.77132075868361,0.076386483392733
"diabetes_status_yes",1.77914358285655,-1.30511011140999,1.49747753098225,0.0423341131822279
"difficulty_concentrating_no",2.15249281445124,1.71270630676292,1.97486364056593,0.104272423630087
"difficulty_concentrating_yes",1.2902837703389,1.60568337281953,1.95288991886816,0.020784630533163
"difficulty_doing_errands_alo_no",1.67764835647665,-0.0356411639956114,1.76513161763314,0.0736047619047619
"difficulty_dressing_no",1.59832128998543,0.682230995053396,1.84274990665081,0.0565552556787795
